hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,lat,lng,geocode_flag,geocode_accuracy,url,PRVDR_NUM,RPT_REC_NUM,LINE_NUM,CLMN_NUM,total,unit_100_value,unit_name
METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,DALLAS,(214) 947-2879,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,32.7616390,-96.8230060,0,,https://data.medicare.gov/resource/xubh-q36u/row-izsm~sbv7_cnfx,450051,660883,00802,00200,50,03102,02060NEONATAL INTENSIVE CARE UNIT
ADVENTIST HEALTH AND RIDEOUT,726 4TH ST,MARYSVILLE,CA,95901,YUBA,(530) 749-4300,Acute Care Hospitals,Government - Federal,TRUE,39.1388320,-121.5936220,0,,https://data.medicare.gov/resource/xubh-q36u/row-ena2_rmjt-rgun,50133,660916,00801,00200,6,03101,03101NEONATAL INTENSIVE CARE UNIT
CHILDREN'S HOSP OF LOS ANGELES,"4650 SUNSET BLVD, MS 108",LOS ANGELES,CA,90027,LOS ANGELES,(323) 669-2164,Childrens,Voluntary non-profit - Private,TRUE,34.0981450,-118.2908780,0,,https://data.medicare.gov/resource/xubh-q36u/row-unns_mtk9.tbkh,53302,660920,00801,00200,58,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.3354560,-121.9957670,0,,https://data.medicare.gov/resource/xubh-q36u/row-zbup-cmjk.by57,50071,649021,00801,00200,26,03101,03101INTENSIVE CARE UNIT NURSERY
KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,(415) 833-2646,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.7827780,-122.4432220,0,,https://data.medicare.gov/resource/xubh-q36u/row-b2km~cfvy-msuz,50076,649025,00801,00200,22,03101,03101NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,LOS ANGELES,(818) 375-3333,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,34.2198470,-118.4302990,0,,https://data.medicare.gov/resource/xubh-q36u/row-mmjd~pjz4~s8rx,50137,649026,00801,00200,24,03101,03101NEO-NATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,33.7886230,-118.2943660,0,,https://data.medicare.gov/resource/xubh-q36u/row-schm-gstk~qa9r,50411,649028,00801,00200,10,03101,02060NEONATAL INTENSIVE CARE UNIT
PRESBYTERIAN COMMUNITY HOSP,1451 ASHFORD AVENUE,SAN JUAN,PR,907,SAN JUAN,(787) 721-2160,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,18.4550543,-66.0654679,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-gmb5-dr3a.fzy4,400001,660874,00801,00200,18,03101,02060NEONATAL INTENSIVE CARE UNIT
BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,33.6107310,-112.1786980,0,,https://data.medicare.gov/resource/xubh-q36u/row-fmq8_nzm3.7bhy,30089,649065,00901,00200,34,03201,02060NEONATAL INTENSIVE CARE UNIT
CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,7700 S BROADWAY,LITTLETON,CO,80122,ARAPAHOE,(303) 730-8900,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,39.5765540,-104.9884890,0,,https://data.medicare.gov/resource/xubh-q36u/row-xab7~spdz_mmxf,60113,649074,00801,00200,14,03101,02060NEONATAL INTENSIVE CARE UNIT
ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,71201,OUACHITA,(318) 966-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,32.4997320,-92.1147900,0,,https://data.medicare.gov/resource/xubh-q36u/row-vmbj~jpk7-tavh,190125,659957,01201,00200,6,03501,02080PEDIATRIC INTENSIVE CARE UNIT
"BAYHEALTH HOSPITAL, KENT CAMPUS",640 S STATE STREET,DOVER,DE,19901,KENT,(302) 744-7001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.1506870,-75.5223270,0,,https://data.medicare.gov/resource/xubh-q36u/row-xzyy~cxna_anhv,80004,662104,00801,00200,15,03101,03102NEONATAL INTENSIVE CARE
"BAYHEALTH HOSPITAL, KENT CAMPUS",640 S STATE STREET,DOVER,DE,19901,KENT,(302) 744-7001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.1506870,-75.5223270,0,,https://data.medicare.gov/resource/xubh-q36u/row-xzyy~cxna_anhv,80004,662104,00802,00200,48,03102,03101INTERIM ICU
"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,PUEBLO,CO,81003,PUEBLO,(719) 584-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.2816780,-104.6121230,0,,https://data.medicare.gov/resource/xubh-q36u/row-6kae.fdwt~txeq,60020,659761,01201,00200,20,03501,02400MEDICAL ICU
EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,PA,19403,MONTGOMERY,(484) 662-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.1508540,-75.3432350,0,,https://data.medicare.gov/resource/xubh-q36u/row-mcz9-m2t3-7zwg,390329,659062,00801,00200,9,03101,02060NEONATAL INTENSIVE CARE UNIT
GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,MONTOUR,(570) 271-6211,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.9695850,-76.6062200,0,,https://data.medicare.gov/resource/xubh-q36u/row-iyta_phxx-z822,390006,660434,01201,00200,41,03501,02060NEONATAL INTENSIVE CARE UNIT
GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,MONTOUR,(570) 271-6211,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.9695850,-76.6062200,0,,https://data.medicare.gov/resource/xubh-q36u/row-iyta_phxx-z822,390006,660434,01202,00200,37,03502,02180SPECIAL CARE UNIT
UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,(412) 232-8111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.4368310,-79.9856230,0,,https://data.medicare.gov/resource/xubh-q36u/row-csxe~5v2n_c3hc,390028,660436,00802,00200,9,03102,02180TRAUMA BURN CENTER
UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,(412) 232-8111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.4368310,-79.9856230,0,,https://data.medicare.gov/resource/xubh-q36u/row-csxe~5v2n_c3hc,390028,660436,01201,00200,9,03501,02060NEONATAL INTENSIVE CARE NICU
UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,MS,39216,HINDS,(601) 984-4100,Acute Care Hospitals,Government - State,TRUE,32.3287830,-90.1755800,0,,https://data.medicare.gov/resource/xubh-q36u/row-ckry~yqs7_czxf,250001,661025,01201,00200,102,03501,02060NEONATAL INTENSIVE CARE UNIT
UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,MS,39216,HINDS,(601) 984-4100,Acute Care Hospitals,Government - State,TRUE,32.3287830,-90.1755800,0,,https://data.medicare.gov/resource/xubh-q36u/row-ckry~yqs7_czxf,250001,661025,01202,00200,20,03502,02040NEURO ICU
RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE,(775) 982-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.5247470,-119.7967210,0,,https://data.medicare.gov/resource/xubh-q36u/row-i3ys.ziyg-wgzb,290001,661049,01101,00200,39,03401,03401INTENSIVE CARE NURSERY
VIRTUA OUR LADY OF LOURDES HOSPITAL,1600 HADDON AVENUE,CAMDEN,NJ,8103,CAMDEN,(856) 580-6330,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.9270330,-75.0957040,0,,https://data.medicare.gov/resource/xubh-q36u/row-vyyn~ykd8-ivs3,310029,661052,00801,00200,16,03101,02060INTENSIVE CARE NURSERY
UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,NJ,7101,ESSEX,(973) 972-5658,Acute Care Hospitals,Government - State,TRUE,40.7409500,-74.1921300,0,,https://data.medicare.gov/resource/xubh-q36u/row-b5qq_ap3x-6s92,310119,661058,00801,00200,14,03101,03101PREMATURE INTENSIVE CARE UNIT
UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,NJ,7101,ESSEX,(973) 972-5658,Acute Care Hospitals,Government - State,TRUE,40.7409500,-74.1921300,0,,https://data.medicare.gov/resource/xubh-q36u/row-b5qq_ap3x-6s92,310119,661058,00802,00200,28,03102,03102NEONATAL INTENSIVE CARE UNIT
TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,PHILADELPHIA,(215) 707-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.0046670,-75.1522000,0,,https://data.medicare.gov/resource/xubh-q36u/row-zzyj_ydxk_mei6,390027,661088,01101,00200,28,03401,02180RESPIRATORY ICU
TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,PHILADELPHIA,(215) 707-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.0046670,-75.1522000,0,,https://data.medicare.gov/resource/xubh-q36u/row-zzyj_ydxk_mei6,390027,661088,01102,00200,26,03402,02060NEONATAL INTENSIVE CARE UNIT
ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,ALLEGHENY,(412) 359-3131,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.4561490,-80.0032490,0,,https://data.medicare.gov/resource/xubh-q36u/row-8eek-ck8y_3ey7,390050,661092,00801,00200,22,03101,03101NEURO ICU
MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 704-3700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.7136840,-95.3976270,0,,https://data.medicare.gov/resource/xubh-q36u/row-dk5e-jq9i-qp7s,450068,659613,01101,00200,16,03401,03401MEDICAL ICU
MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 704-3700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.7136840,-95.3976270,0,,https://data.medicare.gov/resource/xubh-q36u/row-dk5e-jq9i-qp7s,450068,659613,01102,00200,18,03402,03402RENAL TRANSPLANT
MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 704-3700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.7136840,-95.3976270,0,,https://data.medicare.gov/resource/xubh-q36u/row-dk5e-jq9i-qp7s,450068,659613,01103,00200,66,03403,03403CARDIOVASCULAR ICU
MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 704-3700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.7136840,-95.3976270,0,,https://data.medicare.gov/resource/xubh-q36u/row-dk5e-jq9i-qp7s,450068,659613,01104,00200,32,03404,03404NEURO ICU
MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 704-3700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.7136840,-95.3976270,0,,https://data.medicare.gov/resource/xubh-q36u/row-dk5e-jq9i-qp7s,450068,659613,01201,00200,30,03501,02080PEDIATRIC INTENSIVE CARE UNIT
UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,COLORADO SPRINGS,CO,80909,EL PASO,(719) 365-5000,Acute Care Hospitals,Government - Local,TRUE,38.8388120,-104.7999510,0,,https://data.medicare.gov/resource/xubh-q36u/row-a2ae-uent-g89f,60022,659639,01101,00200,68,03401,02060NEONATAL INTENSIVE CARE UNIT
UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,COLORADO SPRINGS,CO,80909,EL PASO,(719) 365-5000,Acute Care Hospitals,Government - Local,TRUE,38.8388120,-104.7999510,0,,https://data.medicare.gov/resource/xubh-q36u/row-a2ae-uent-g89f,60022,659639,01102,00200,16,03402,02080PEDIATRIC INTENSIVE CARE UNIT
MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST. JOSEPH,(574) 647-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.6837110,-86.2505700,0,,https://data.medicare.gov/resource/xubh-q36u/row-rdqx.w6xc.6n2k,150058,650259,00801,00200,30,03101,02060NEONATAL INTENSIVE CARE UNIT
GUNDERSEN LUTHERAN MEDICAL CENTER,1910 SOUTH AVE,LA CROSSE,WI,54601,LA CROSSE,(608) 782-7300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.7947480,-91.2462190,0,,https://data.medicare.gov/resource/xubh-q36u/row-wmmy-ymuh_228f,520087,650431,00801,00200,18,03101,03101NEONATAL INTENSIVE CARE UNIT
FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,FL,32547,OKALOOSA,(850) 862-1111,Acute Care Hospitals,Proprietary,TRUE,30.4546760,-86.6320690,0,,https://data.medicare.gov/resource/xubh-q36u/row-g8wf~y48m.bkyy,100223,656065,00801,00200,10,03101,02060NEONATAL INTENSIVE CARE UNIT
BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,HERNANDO,(352) 796-5111,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,28.5411150,-82.4433860,0,,https://data.medicare.gov/resource/xubh-q36u/row-kghc_774k-8m6c,100071,645397,00801,00200,10,03101,02060NEONATAL INTENSIVE CARE UNIT
WESLEY MEDICAL CENTER,550 N HILLSIDE STREET,WICHITA,KS,67214,SEDGWICK,(316) 962-2000,Acute Care Hospitals,Proprietary,TRUE,37.6954890,-97.2990580,0,,https://data.medicare.gov/resource/xubh-q36u/row-fncw-tisj.5akn,170123,649109,00801,00200,39,03101,03101NEONATAL INTENSIVE CARE UNIT
ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,(936) 266-4050,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,30.2056600,-95.4607730,0,,https://data.medicare.gov/resource/xubh-q36u/row-jjc6.gs28~ctce,450862,661112,00801,00200,10,03101,02060NEONATAL INTENSIVE CARE UNIT
CHILDREN'S HOSPITAL NMC,"111 MICHIGAN AVE, NW",WASHINGTON,DC,20010,THE DISTRICT,(202) 476-5000,Childrens,Voluntary non-profit - Private,TRUE,38.9262730,-77.0138780,0,,https://data.medicare.gov/resource/xubh-q36u/row-9kra.5epj-ue89,93300,661151,00801,00200,66,03101,02060NEONATAL INTENSIVE CARE UNIT
PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,(610) 648-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.0420980,-75.4998170,0,,https://data.medicare.gov/resource/xubh-q36u/row-yasb-ch2s-d4ik,390153,659529,00901,00200,7,03201,02060NEONATAL INTENSIVE CARE UNIT
RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,DELAWARE,(610) 566-9400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.9143190,-75.4298890,0,,https://data.medicare.gov/resource/xubh-q36u/row-hsqa.aceg_26sn,390222,659531,00901,00200,8,03201,02060NEONATAL INTENSIVE CARE UNIT
SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,(714) 985-2811,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,34.1010790,-117.6368620,0,,https://data.medicare.gov/resource/xubh-q36u/row-g5xk-6es3.hraq,50099,650642,00901,00200,20,03201,03201NEONATAL INTENSIVE CARE UNIT
MERIT HEALTH RIVER OAKS,1030 RIVER OAKS DRIVE,FLOWOOD,MS,39232,RANKIN,(601) 932-1030,Acute Care Hospitals,Proprietary,TRUE,32.3261400,-90.1064470,0,,https://data.medicare.gov/resource/xubh-q36u/row-2hkw~4rry~9q7r,250138,644305,00801,00200,20,03101,02060NEONATAL INTENSIVE CARE UNIT
WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 463-5113,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.1109840,-94.1578620,0,,https://data.medicare.gov/resource/xubh-q36u/row-2bs7.twrk_htcb,40004,649161,00801,00200,34,03101,02060NEONATAL INTENSIVE CARE UNIT
WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 463-5113,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.1109840,-94.1578620,0,,https://data.medicare.gov/resource/xubh-q36u/row-2bs7.twrk_htcb,40004,649161,00802,00200,20,03102,03101NEUROLOGY INTENSIVE CARE UNIT
INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,(317) 962-5900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7905710,-86.1652590,0,,https://data.medicare.gov/resource/xubh-q36u/row-eimw.p9j2.8uyj,150056,649207,00901,00200,98,03201,03201NEONATAL INTENSIVE CARE UNIT
INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,(317) 962-5900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7905710,-86.1652590,0,,https://data.medicare.gov/resource/xubh-q36u/row-eimw.p9j2.8uyj,150056,649207,01102,00200,18,03402,03401UH SURG 6IC
INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,(317) 962-5900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7905710,-86.1652590,0,,https://data.medicare.gov/resource/xubh-q36u/row-eimw.p9j2.8uyj,150056,649207,01104,00200,36,03404,03403RH PED IC
INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,(317) 962-5900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7905710,-86.1652590,0,,https://data.medicare.gov/resource/xubh-q36u/row-eimw.p9j2.8uyj,150056,649207,01105,00200,8,03405,03404TRANSPLANT ICU
INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,(317) 962-5900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7905710,-86.1652590,0,,https://data.medicare.gov/resource/xubh-q36u/row-eimw.p9j2.8uyj,150056,649207,01106,00200,12,03406,03407PEDS CANCER CARE
JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42240,CHRISTIAN,(270) 887-0100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.8604430,-87.4956680,0,,https://data.medicare.gov/resource/xubh-q36u/row-ej5h.uz4s.tihd,180051,649237,00801,00200,4,03101,03101NICU
ST VINCENT EVANSVILLE,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,VANDERBURGH,(812) 485-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.9624080,-87.5055400,0,,https://data.medicare.gov/resource/xubh-q36u/row-aaru.g7q3~5zy8,150100,661167,00802,00200,40,03102,03102NICU
MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,(937) 208-3023,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7454533,-84.1856087,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-as44_ad35~hctr,360051,649310,00801,00200,66,03101,02060NEONATAL INTENSIVE CARE UNIT
AKRON CHILDREN'S HOSPITAL,1 PERKINS SQUARE,AKRON,OH,44308,SUMMIT,(330) 543-1000,Childrens,Voluntary non-profit - Private,FALSE,41.0784210,-81.5267890,0,,https://data.medicare.gov/resource/xubh-q36u/row-g6bs.ki8j-vwqu,363303,649334,01101,00200,40,03401,02060NEONATAL INTENSIVE CARE UNIT
AKRON CHILDREN'S HOSPITAL,1 PERKINS SQUARE,AKRON,OH,44308,SUMMIT,(330) 543-1000,Childrens,Voluntary non-profit - Private,FALSE,41.0784210,-81.5267890,0,,https://data.medicare.gov/resource/xubh-q36u/row-g6bs.ki8j-vwqu,363303,649334,01102,00200,24,03402,03402DISTINT PSYCHIATRIC UNIT
BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,BROWARD,(954) 344-3000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,26.2687790,-80.2541610,0,,https://data.medicare.gov/resource/xubh-q36u/row-8hk9~vqe6-vica,100276,662357,00901,00200,5,03201,02080PEDIATRIC INTENSIVE CARE UNIT
BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,BROWARD,(954) 344-3000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,26.2687790,-80.2541610,0,,https://data.medicare.gov/resource/xubh-q36u/row-8hk9~vqe6-vica,100276,662357,00902,00200,10,03202,02060NEONATAL INTENSIVE CARE UNIT
USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91209,LOS ANGELES,(818) 790-7100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,34.2056140,-118.2160480,0,,https://data.medicare.gov/resource/xubh-q36u/row-wr7c_jjf9_hfgj,50124,661285,00801,00200,7,03101,03101NICU
AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,ORANGE,(714) 774-1450,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.8471380,-117.9339340,0,,https://data.medicare.gov/resource/xubh-q36u/row-r3zf-f22h~mx8e,50226,661286,01101,00200,11,03401,02060NEONATAL INTENSIVE CARE UNIT
UPMC LITITZ,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,LANCASTER,(717) 625-5670,Acute Care Hospitals,Proprietary,TRUE,40.1342570,-76.3094140,0,,https://data.medicare.gov/resource/xubh-q36u/row-i9xj_phxc~h3r8,390068,661396,00810,00200,4,03110,02060NEONATAL INTENSIVE CARE UNIT
WELLINGTON REGIONAL MEDICAL CENTER LLC,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,PALM BEACH,(561) 798-8500,Acute Care Hospitals,Proprietary,TRUE,26.6508060,-80.2048580,0,,https://data.medicare.gov/resource/xubh-q36u/row-kjz3_xmww~fca7,100275,649424,00801,00200,25,03101,02060NEONATAL INTENSIVE CARE UNIT
MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369,HENNEPIN,(763) 581-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,45.1333770,-93.4794880,0,,https://data.medicare.gov/resource/xubh-q36u/row-eayh.h4mm_e24y,240214,649452,00801,00200,26,03101,02060NEONATAL INTENSIVE CARE UNIT
ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,39216,HINDS,(601) 200-2000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,32.3336910,-90.1651030,0,,https://data.medicare.gov/resource/xubh-q36u/row-4dka-j7fc_8qjv,250048,649456,00801,00200,20,03101,03101NICU
ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.6532540,-73.7738600,0,,https://data.medicare.gov/resource/xubh-q36u/row-sggw.e236~c5a3,330013,649473,00802,00200,20,03102,03102CARDIAC ICU
TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,(817) 250-2100,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,32.7384800,-97.3393130,0,,https://data.medicare.gov/resource/xubh-q36u/row-5nda.skwh.p2ty,450135,661412,00801,00200,25,03101,03101RICU
TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,(817) 250-2100,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,32.7384800,-97.3393130,0,,https://data.medicare.gov/resource/xubh-q36u/row-5nda.skwh.p2ty,450135,661412,00802,00200,22,03102,03102NEURO ICU
TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,(817) 250-2100,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,32.7384800,-97.3393130,0,,https://data.medicare.gov/resource/xubh-q36u/row-5nda.skwh.p2ty,450135,661412,00803,00200,61,03103,02060NICU
TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,(817) 250-2100,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,32.7384800,-97.3393130,0,,https://data.medicare.gov/resource/xubh-q36u/row-5nda.skwh.p2ty,450135,661412,01101,00200,20,03401,02180TRAUMA
CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 W LA VETA AVE,ORANGE,CA,92868,ORANGE,(714) 997-3000,Childrens,Voluntary non-profit - Other,FALSE,33.7803300,-117.8649600,0,,https://data.medicare.gov/resource/xubh-q36u/row-tabq.iupn-ad4g,53304,661466,00801,00200,104,03101,02060NICU
CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 W LA VETA AVE,ORANGE,CA,92868,ORANGE,(714) 997-3000,Childrens,Voluntary non-profit - Other,FALSE,33.7803300,-117.8649600,0,,https://data.medicare.gov/resource/xubh-q36u/row-tabq.iupn-ad4g,53304,661466,00802,00200,30,03102,02080PICU
MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,THE DISTRICT,(202) 784-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.9125990,-77.0743880,0,,https://data.medicare.gov/resource/xubh-q36u/row-5vf4.uxtf-sv5z,90004,661474,00801,00200,14,03101,03101PEDIATRIC INTENSIVE CARE
